input_1,input_2,input_3,label_id,label,split
3583,3647,178,1,GUNTING,test
3197,3717,591,1,GUNTING,train
3701,3162,516,1,GUNTING,train
4026,2924,934,1,GUNTING,train
325,1122,172,0,BATU,train
3427,3315,3695,2,KERTAS,validation
2085,180,662,3,TIDAK_VALID,train
3189,2980,681,1,GUNTING,train
990,2043,672,3,TIDAK_VALID,train
546,226,4000,3,TIDAK_VALID,validation
3331,3464,559,1,GUNTING,test
926,350,412,0,BATU,train
2660,383,3006,3,TIDAK_VALID,train
364,2374,1426,3,TIDAK_VALID,train
302,81,559,0,BATU,train
3185,3420,272,1,GUNTING,validation
2949,3296,4077,2,KERTAS,train
165,601,1894,3,TIDAK_VALID,train
3294,3561,2901,2,KERTAS,test
208,260,111,0,BATU,train
1377,2124,3315,3,TIDAK_VALID,train
3429,3298,1499,3,TIDAK_VALID,train
3997,3750,2985,2,KERTAS,test
3189,3532,137,1,GUNTING,test
322,1036,478,0,BATU,validation
3797,624,1975,3,TIDAK_VALID,test
652,744,1066,0,BATU,train
3910,3273,240,1,GUNTING,train
2487,675,1221,3,TIDAK_VALID,train
817,3401,390,3,TIDAK_VALID,validation
2647,1416,923,3,TIDAK_VALID,train
3753,4042,3086,2,KERTAS,train
388,43,175,0,BATU,validation
1215,184,1021,0,BATU,train
2986,825,1839,3,TIDAK_VALID,train
1459,1010,3939,3,TIDAK_VALID,train
2262,2488,2507,3,TIDAK_VALID,validation
4070,3386,99,1,GUNTING,train
566,874,185,0,BATU,train
768,725,332,0,BATU,validation
3517,2942,1024,1,GUNTING,train
3219,3026,616,1,GUNTING,train
1841,1322,87,3,TIDAK_VALID,train
138,1060,2,0,BATU,train
3267,3200,797,1,GUNTING,train
3391,3083,240,1,GUNTING,test
293,1043,70,0,BATU,train
1650,126,912,3,TIDAK_VALID,validation
2906,3341,3950,2,KERTAS,train
3591,1160,962,3,TIDAK_VALID,validation
3800,3721,171,1,GUNTING,train
3614,3665,3848,2,KERTAS,train
4088,3438,1064,1,GUNTING,train
187,2175,3037,3,TIDAK_VALID,validation
3136,3454,282,1,GUNTING,test
1091,997,429,0,BATU,train
752,927,1035,0,BATU,train
3879,3543,760,1,GUNTING,train
3151,3084,847,1,GUNTING,validation
3646,3933,4088,2,KERTAS,test
3736,2990,2926,2,KERTAS,validation
2900,2913,3031,2,KERTAS,train
4062,3426,3663,2,KERTAS,train
3166,2231,3843,3,TIDAK_VALID,validation
302,52,275,0,BATU,train
3504,3669,441,1,GUNTING,train
4094,3238,2899,2,KERTAS,train
2911,3428,3678,2,KERTAS,train
1030,1071,197,0,BATU,validation
2836,89,3975,3,TIDAK_VALID,test
1366,2815,201,3,TIDAK_VALID,train
4059,2998,3034,2,KERTAS,test
3557,3270,396,1,GUNTING,train
3055,3800,815,1,GUNTING,test
1141,619,653,0,BATU,train
541,883,279,0,BATU,test
1165,709,990,0,BATU,train
3904,3318,3260,2,KERTAS,train
1118,249,666,0,BATU,train
3992,3288,291,1,GUNTING,train
2951,3838,3881,2,KERTAS,test
3590,1325,2779,3,TIDAK_VALID,train
2939,3724,3747,2,KERTAS,train
2849,268,1411,3,TIDAK_VALID,train
3622,3475,758,1,GUNTING,train
3069,3448,3810,2,KERTAS,test
506,496,1134,0,BATU,train
2311,230,1023,3,TIDAK_VALID,validation
3550,3596,2894,2,KERTAS,validation
3545,3398,1016,1,GUNTING,train
3952,3732,3717,2,KERTAS,train
3358,2157,1738,3,TIDAK_VALID,train
327,1191,957,0,BATU,train
160,2868,1244,3,TIDAK_VALID,test
3128,4049,3230,2,KERTAS,test
697,2846,1488,3,TIDAK_VALID,train
3590,3576,3241,2,KERTAS,train
4045,3957,348,1,GUNTING,train
3526,3340,971,1,GUNTING,validation
3319,3482,3629,2,KERTAS,train
3727,422,3801,3,TIDAK_VALID,validation
3629,3889,3904,2,KERTAS,validation
3403,3123,57,1,GUNTING,train
3941,2886,3817,2,KERTAS,train
3854,1557,3183,3,TIDAK_VALID,test
3524,3985,2993,2,KERTAS,train
3677,3041,137,1,GUNTING,train
667,1668,3764,3,TIDAK_VALID,train
3036,4079,885,1,GUNTING,test
3125,3673,3788,2,KERTAS,train
3782,3186,3066,2,KERTAS,train
3965,3968,3511,2,KERTAS,validation
3030,3784,514,1,GUNTING,train
3066,3314,1043,1,GUNTING,train
4053,3106,3152,2,KERTAS,validation
3668,3607,3432,2,KERTAS,train
3821,3930,3169,2,KERTAS,train
3622,3110,1100,1,GUNTING,train
3273,3098,893,1,GUNTING,train
876,550,425,0,BATU,train
441,3904,3711,3,TIDAK_VALID,train
3263,3980,367,1,GUNTING,train
3050,3887,178,1,GUNTING,validation
3952,3988,1082,1,GUNTING,train
3934,2884,325,1,GUNTING,test
2891,4028,3794,2,KERTAS,test
3682,2875,858,1,GUNTING,test
3670,4015,3045,2,KERTAS,train
3906,3327,3268,2,KERTAS,train
3055,3273,823,1,GUNTING,train
2363,1636,3413,3,TIDAK_VALID,train
3623,3551,3146,2,KERTAS,validation
3930,4021,3390,2,KERTAS,validation
3127,3591,3293,2,KERTAS,test
3796,3270,1009,1,GUNTING,train
2423,3403,2425,3,TIDAK_VALID,train
3920,2686,3314,3,TIDAK_VALID,train
402,466,842,0,BATU,train
3165,4055,3335,2,KERTAS,train
1023,217,520,0,BATU,train
643,232,977,0,BATU,train
3156,3203,2922,2,KERTAS,train
42,946,982,0,BATU,train
3486,3978,227,1,GUNTING,train
3004,3503,123,1,GUNTING,train
2593,960,212,3,TIDAK_VALID,train
3753,2879,3898,2,KERTAS,validation
4066,2907,900,1,GUNTING,train
1482,2318,3657,3,TIDAK_VALID,validation
4089,4057,272,1,GUNTING,train
896,981,816,0,BATU,train
3443,2924,35,1,GUNTING,test
1047,718,903,0,BATU,train
703,189,909,0,BATU,train
3131,3005,3134,2,KERTAS,train
3657,3427,3677,2,KERTAS,train
3938,3676,3792,2,KERTAS,train
3724,3139,399,1,GUNTING,train
1733,1872,1148,3,TIDAK_VALID,train
3981,3281,751,1,GUNTING,train
3708,3759,3904,2,KERTAS,train
3549,3110,634,1,GUNTING,test
1994,2092,3167,3,TIDAK_VALID,train
2214,385,3795,3,TIDAK_VALID,test
3610,4079,320,1,GUNTING,validation
2395,892,1133,3,TIDAK_VALID,train
3456,3204,3388,2,KERTAS,train
1023,829,1465,3,TIDAK_VALID,train
998,872,575,0,BATU,train
364,179,787,0,BATU,validation
3807,3462,3684,2,KERTAS,test
2488,2819,2995,3,TIDAK_VALID,train
3179,889,461,3,TIDAK_VALID,train
2123,2049,627,3,TIDAK_VALID,train
390,96,37,0,BATU,train
3344,3290,3347,2,KERTAS,validation
3737,3040,3206,2,KERTAS,train
3302,3889,3494,2,KERTAS,train
1187,3578,3007,3,TIDAK_VALID,train
3283,3714,3856,2,KERTAS,validation
3010,4001,3080,2,KERTAS,train
3830,422,2601,3,TIDAK_VALID,train
3561,3046,3493,2,KERTAS,train
3189,3743,3219,2,KERTAS,test
2614,3065,1033,3,TIDAK_VALID,train
3393,990,1404,3,TIDAK_VALID,train
3747,3453,3221,2,KERTAS,train
3247,3560,382,1,GUNTING,validation
54,493,398,0,BATU,train
3902,3672,4054,2,KERTAS,train
3537,3624,359,1,GUNTING,train
3471,2107,2211,3,TIDAK_VALID,train
3956,4005,3678,2,KERTAS,train
3662,3745,3031,2,KERTAS,train
3307,3878,775,1,GUNTING,test
747,571,492,0,BATU,train
3926,3687,937,1,GUNTING,train
1191,124,727,0,BATU,train
434,967,1022,0,BATU,train
3167,3204,3425,2,KERTAS,validation
1096,282,209,0,BATU,train
2943,3001,117,1,GUNTING,train
2225,2573,3560,3,TIDAK_VALID,test
1900,732,3212,3,TIDAK_VALID,test
4054,4070,3025,2,KERTAS,train
235,30,1139,0,BATU,train
3485,3999,623,1,GUNTING,train
3242,3520,2934,2,KERTAS,train
3840,3488,3084,2,KERTAS,validation
940,780,680,0,BATU,train
3957,3610,3514,2,KERTAS,train
2415,99,739,3,TIDAK_VALID,train
3361,3056,649,1,GUNTING,train
519,953,397,0,BATU,validation
3721,3585,638,1,GUNTING,train
3719,3033,3614,2,KERTAS,train
521,3092,3784,3,TIDAK_VALID,train
3505,3981,810,1,GUNTING,train
1100,825,292,0,BATU,train
3263,3136,3899,2,KERTAS,test
4004,1146,1257,3,TIDAK_VALID,train
3359,3991,3296,2,KERTAS,train
3822,3692,3820,2,KERTAS,train
3087,3417,3847,2,KERTAS,train
4091,1471,2962,3,TIDAK_VALID,train
4095,3638,2948,2,KERTAS,validation
3536,3376,1216,1,GUNTING,train
1287,1234,792,3,TIDAK_VALID,validation
3571,3058,993,1,GUNTING,test
55,1150,1029,0,BATU,train
1195,114,954,0,BATU,test
3841,3820,3041,2,KERTAS,train
4077,3823,2947,2,KERTAS,train
3142,3496,458,1,GUNTING,test
3151,3635,3536,2,KERTAS,test
3496,3571,3969,2,KERTAS,train
3694,3213,1124,1,GUNTING,train
3898,3474,136,1,GUNTING,test
4070,3138,3320,2,KERTAS,train
3998,3196,3035,2,KERTAS,train
3920,3800,3730,2,KERTAS,train
3709,3389,182,1,GUNTING,test
3849,1222,1543,3,TIDAK_VALID,train
477,3020,2868,3,TIDAK_VALID,train
3756,2974,1223,1,GUNTING,train
917,900,798,0,BATU,test
3056,2926,3670,2,KERTAS,train
106,301,14,0,BATU,train
1090,60,926,0,BATU,train
4044,3835,3388,2,KERTAS,train
2971,3894,1146,1,GUNTING,train
3916,3844,2987,2,KERTAS,train
3055,2490,3089,3,TIDAK_VALID,train
3054,3504,589,1,GUNTING,train
3254,3089,230,1,GUNTING,train
3663,3853,3202,2,KERTAS,validation
3105,3666,719,1,GUNTING,train
482,296,924,0,BATU,train
642,857,649,0,BATU,validation
924,1163,287,0,BATU,test
3688,3896,3562,2,KERTAS,train
3545,3794,3534,2,KERTAS,validation
4027,3304,3382,2,KERTAS,train
3643,3097,1054,1,GUNTING,train
1118,975,72,0,BATU,train
4037,3707,3392,2,KERTAS,train
3271,3085,1038,1,GUNTING,test
2890,3425,759,1,GUNTING,train
3002,3840,4024,2,KERTAS,train
3385,3043,475,1,GUNTING,validation
817,842,323,0,BATU,train
3150,3766,1614,3,TIDAK_VALID,train
3237,1143,3303,3,TIDAK_VALID,test
193,251,927,0,BATU,validation
593,2794,491,3,TIDAK_VALID,train
2151,1900,2906,3,TIDAK_VALID,train
398,1849,3106,3,TIDAK_VALID,validation
3313,3873,792,1,GUNTING,train
3985,1862,602,3,TIDAK_VALID,train
835,263,122,0,BATU,train
1571,2360,2635,3,TIDAK_VALID,train
3577,188,1227,3,TIDAK_VALID,test
3999,2092,2545,3,TIDAK_VALID,test
3851,2912,2901,2,KERTAS,train
3319,2905,3387,2,KERTAS,train
915,1008,921,0,BATU,train
3227,3159,544,1,GUNTING,train
4033,3296,200,1,GUNTING,validation
3825,2671,388,3,TIDAK_VALID,train
4003,4085,156,1,GUNTING,test
2724,805,1662,3,TIDAK_VALID,test
249,492,677,0,BATU,validation
226,204,55,0,BATU,train
2795,2575,3313,3,TIDAK_VALID,train
169,980,655,0,BATU,test
1374,705,1902,3,TIDAK_VALID,train
3137,3855,538,1,GUNTING,train
3418,3077,3018,2,KERTAS,train
3195,3545,295,1,GUNTING,train
913,347,3235,3,TIDAK_VALID,train
1944,974,2818,3,TIDAK_VALID,validation
453,660,365,0,BATU,train
1910,3822,4087,3,TIDAK_VALID,train
4047,3703,1005,1,GUNTING,train
361,3471,827,3,TIDAK_VALID,test
3796,3349,3673,2,KERTAS,train
1804,1011,564,3,TIDAK_VALID,validation
2913,3626,3218,2,KERTAS,test
3526,2150,3780,3,TIDAK_VALID,train
3359,3066,2935,2,KERTAS,train
755,549,490,0,BATU,train
1143,44,763,0,BATU,train
3179,3676,2892,2,KERTAS,train
1171,400,685,0,BATU,validation
3469,3904,1112,1,GUNTING,test
422,878,1084,0,BATU,validation
52,1086,872,0,BATU,train
829,1001,1109,0,BATU,train
3720,3316,196,1,GUNTING,train
3572,3058,554,1,GUNTING,train
2931,2980,2975,2,KERTAS,train
3015,3616,682,1,GUNTING,validation
209,1202,613,0,BATU,train
288,674,524,0,BATU,train
3920,3556,4026,2,KERTAS,train
456,4068,1360,3,TIDAK_VALID,validation
322,2050,2642,3,TIDAK_VALID,train
238,2251,1568,3,TIDAK_VALID,train
4059,4032,3202,2,KERTAS,train
3123,2868,868,1,GUNTING,test
3551,2413,2264,3,TIDAK_VALID,train
494,805,1097,0,BATU,test
91,163,1016,0,BATU,train
3335,3916,3044,2,KERTAS,train
1744,2501,16,3,TIDAK_VALID,train
2968,4092,864,1,GUNTING,test
3590,1948,1756,3,TIDAK_VALID,test
3629,3738,1638,3,TIDAK_VALID,train
3326,3587,3990,2,KERTAS,train
39,483,1070,0,BATU,train
3969,3878,3093,2,KERTAS,train
4036,3582,2090,3,TIDAK_VALID,train
203,760,1307,3,TIDAK_VALID,train
3277,3961,3751,2,KERTAS,train
3620,3391,972,1,GUNTING,train
2043,3403,3334,3,TIDAK_VALID,train
866,86,591,0,BATU,train
220,736,1074,0,BATU,train
3,367,682,0,BATU,train
3290,3592,622,1,GUNTING,train
165,1057,394,0,BATU,train
3891,4012,3880,2,KERTAS,train
3325,526,2523,3,TIDAK_VALID,train
725,117,757,0,BATU,train
735,592,710,0,BATU,test
2869,3290,3732,2,KERTAS,train
3734,3110,3106,2,KERTAS,test
881,552,334,0,BATU,train
3350,3060,994,1,GUNTING,test
1309,1136,2901,3,TIDAK_VALID,validation
4051,3909,3630,2,KERTAS,train
3930,3138,3000,2,KERTAS,train
2975,3449,267,1,GUNTING,train
410,406,156,0,BATU,train
2981,313,1659,3,TIDAK_VALID,train
577,828,689,0,BATU,test
3383,3848,4018,2,KERTAS,train
2992,3556,121,1,GUNTING,train
3003,3149,143,1,GUNTING,test
3316,3698,3794,2,KERTAS,test
3267,2887,3075,2,KERTAS,test
1605,1760,4033,3,TIDAK_VALID,train
2018,2949,306,3,TIDAK_VALID,test
3644,3099,1129,1,GUNTING,train
2608,1315,2039,3,TIDAK_VALID,train
3941,3992,1045,1,GUNTING,train
359,1194,870,0,BATU,train
3552,2885,3925,2,KERTAS,train
308,448,184,0,BATU,train
3039,491,3306,3,TIDAK_VALID,train
4086,3431,824,1,GUNTING,validation
858,828,645,0,BATU,train
3928,3498,3179,2,KERTAS,train
3119,4026,215,1,GUNTING,validation
533,577,185,0,BATU,train
217,978,1140,0,BATU,test
3406,3088,929,1,GUNTING,train
117,892,104,0,BATU,train
3492,3311,4076,2,KERTAS,train
580,626,384,0,BATU,train
3014,3160,3238,2,KERTAS,train
345,810,893,0,BATU,train
150,3676,3358,3,TIDAK_VALID,train
976,684,586,0,BATU,validation
3520,3183,18,1,GUNTING,test
504,589,1059,0,BATU,train
4038,4090,3322,2,KERTAS,train
418,613,653,0,BATU,train
779,414,2614,3,TIDAK_VALID,train
713,951,775,0,BATU,train
4051,3243,29,1,GUNTING,train
3602,3516,3960,2,KERTAS,train
3324,3952,3377,2,KERTAS,validation
2667,3151,1725,3,TIDAK_VALID,train
611,40,277,0,BATU,train
2227,1175,254,3,TIDAK_VALID,train
1970,1304,2598,3,TIDAK_VALID,test
3669,3787,254,1,GUNTING,validation
4045,3597,788,1,GUNTING,train
329,360,474,0,BATU,test
3670,3054,3126,2,KERTAS,test
3985,3307,3389,2,KERTAS,validation
727,2409,3257,3,TIDAK_VALID,test
659,931,749,0,BATU,test
1521,2658,314,3,TIDAK_VALID,train
3597,3358,4078,2,KERTAS,validation
1074,417,652,0,BATU,train
1017,882,720,0,BATU,train
3339,2870,828,1,GUNTING,train
3622,1477,1250,3,TIDAK_VALID,train
3421,2919,2871,2,KERTAS,train
3800,3560,625,1,GUNTING,train
3564,3817,3311,2,KERTAS,train
3286,2948,3257,2,KERTAS,train
2895,4031,3414,2,KERTAS,validation
49,249,178,0,BATU,validation
38,487,1161,0,BATU,train
3204,3541,675,1,GUNTING,train
3724,3520,3059,2,KERTAS,validation
3277,2981,3211,2,KERTAS,train
3272,3004,1096,1,GUNTING,test
3635,667,749,3,TIDAK_VALID,test
583,146,165,0,BATU,train
3720,3162,949,1,GUNTING,train
3099,3149,3825,2,KERTAS,train
2891,2930,1142,1,GUNTING,train
3517,2944,3720,2,KERTAS,test
3788,3363,32,1,GUNTING,validation
3079,3991,3707,2,KERTAS,test
2966,3639,3318,2,KERTAS,test
2894,3557,2934,2,KERTAS,train
590,2501,2140,3,TIDAK_VALID,validation
3124,3019,3071,2,KERTAS,train
4026,4060,3983,2,KERTAS,validation
362,815,1027,0,BATU,train
689,473,333,0,BATU,train
378,266,846,0,BATU,train
3369,3085,3211,2,KERTAS,train
3866,3411,3155,2,KERTAS,train
514,450,641,0,BATU,train
3496,2920,615,1,GUNTING,test
4058,3431,781,1,GUNTING,train
63,965,611,0,BATU,test
3198,3590,4079,2,KERTAS,test
2494,2820,14,3,TIDAK_VALID,train
42,747,277,0,BATU,test
3394,3020,3337,2,KERTAS,train
3840,3470,865,1,GUNTING,train
390,1093,730,0,BATU,train
3234,2925,30,1,GUNTING,train
985,1228,769,0,BATU,test
3809,3173,3800,2,KERTAS,train
1599,2954,1550,3,TIDAK_VALID,train
3381,3748,1124,1,GUNTING,train
3275,2876,2970,2,KERTAS,validation
2940,3023,3328,2,KERTAS,test
2932,84,3384,3,TIDAK_VALID,train
3386,465,888,3,TIDAK_VALID,validation
3523,3028,3620,2,KERTAS,test
224,64,603,0,BATU,test
1754,3940,2889,3,TIDAK_VALID,train
3932,3170,3377,2,KERTAS,train
3729,2992,3317,2,KERTAS,validation
2254,3718,1735,3,TIDAK_VALID,test
3648,3254,2895,2,KERTAS,test
3697,3274,794,1,GUNTING,train
3993,1064,1945,3,TIDAK_VALID,test
3073,3218,3282,2,KERTAS,train
2221,1222,2262,3,TIDAK_VALID,validation
764,1216,1102,0,BATU,validation
3967,3064,3078,2,KERTAS,train
3284,3329,3735,2,KERTAS,validation
3833,3605,3524,2,KERTAS,train
3696,3948,1197,1,GUNTING,train
370,707,1147,0,BATU,validation
3928,3282,245,1,GUNTING,test
3581,250,455,3,TIDAK_VALID,validation
3885,3479,406,1,GUNTING,validation
2459,4004,1899,3,TIDAK_VALID,validation
783,150,723,0,BATU,train
2173,3357,3329,3,TIDAK_VALID,train
993,697,365,0,BATU,test
650,3138,839,3,TIDAK_VALID,test
3334,3005,1065,1,GUNTING,validation
1148,619,1030,0,BATU,validation
3021,3049,1150,1,GUNTING,test
3519,3924,3196,2,KERTAS,test
3738,3759,1724,3,TIDAK_VALID,train
2544,2461,184,3,TIDAK_VALID,train
24,401,243,0,BATU,train
522,998,621,0,BATU,train
2100,3125,1075,3,TIDAK_VALID,train
3005,2875,3953,2,KERTAS,train
3416,3545,503,1,GUNTING,train
3631,3498,874,1,GUNTING,train
3030,562,3246,3,TIDAK_VALID,train
3829,3672,849,1,GUNTING,train
3386,4017,3962,2,KERTAS,test
2894,3240,3947,2,KERTAS,train
188,497,792,0,BATU,test
36,2210,3740,3,TIDAK_VALID,test
116,1167,920,0,BATU,train
403,110,31,0,BATU,train
355,317,720,0,BATU,train
2882,3643,1227,1,GUNTING,train
3086,3240,3294,2,KERTAS,test
2603,1204,1020,3,TIDAK_VALID,train
453,2905,3442,3,TIDAK_VALID,train
3176,3557,3787,2,KERTAS,test
3854,3632,1380,3,TIDAK_VALID,train
1690,3438,708,3,TIDAK_VALID,train
3743,3939,3979,2,KERTAS,train
378,1,1200,0,BATU,test
3020,3356,3726,2,KERTAS,validation
3535,2916,3080,2,KERTAS,train
837,187,211,0,BATU,validation
37,3619,2980,3,TIDAK_VALID,train
3239,3056,885,1,GUNTING,train
857,1731,969,3,TIDAK_VALID,train
3392,3492,3089,2,KERTAS,train
2912,3342,1242,3,TIDAK_VALID,train
454,697,85,0,BATU,train
1117,721,1045,0,BATU,train
924,619,922,0,BATU,train
541,144,2953,3,TIDAK_VALID,train
3945,2921,3817,2,KERTAS,validation
3807,3506,1067,1,GUNTING,train
3531,3545,878,1,GUNTING,train
680,436,919,0,BATU,test
1890,440,942,3,TIDAK_VALID,train
2779,2368,2012,3,TIDAK_VALID,train
2900,2900,3546,2,KERTAS,train
3670,1776,3940,3,TIDAK_VALID,train
107,273,542,0,BATU,train
3024,3106,783,1,GUNTING,train
184,754,973,0,BATU,validation
3785,4004,3261,2,KERTAS,train
1958,2079,891,3,TIDAK_VALID,train
137,3252,2082,3,TIDAK_VALID,train
142,693,886,0,BATU,train
454,76,485,0,BATU,validation
3986,3896,3865,2,KERTAS,train
3355,3168,1227,1,GUNTING,train
3893,3532,275,1,GUNTING,validation
253,1199,269,0,BATU,train
3065,3238,178,1,GUNTING,train
727,2111,3793,3,TIDAK_VALID,test
3823,3779,2879,2,KERTAS,test
3046,100,1751,3,TIDAK_VALID,validation
3343,3313,184,1,GUNTING,train
479,1227,237,0,BATU,train
951,825,410,0,BATU,train
3803,3039,377,1,GUNTING,train
3255,3491,3925,2,KERTAS,validation
3445,364,3070,3,TIDAK_VALID,validation
191,657,1125,0,BATU,train
3303,2021,703,3,TIDAK_VALID,validation
3409,2606,573,3,TIDAK_VALID,test
3235,3008,683,1,GUNTING,train
2548,2364,3337,3,TIDAK_VALID,validation
4069,3017,3430,2,KERTAS,train
3239,3139,3108,2,KERTAS,train
3460,3522,398,1,GUNTING,train
3309,3514,3721,2,KERTAS,train
634,384,63,0,BATU,train
1398,2195,983,3,TIDAK_VALID,test
4037,3541,1082,1,GUNTING,test
3967,2973,3832,2,KERTAS,test
2664,2220,3644,3,TIDAK_VALID,test
561,295,792,0,BATU,train
3,667,593,0,BATU,test
3619,3775,3749,2,KERTAS,train
4036,3252,597,1,GUNTING,train
3328,3632,280,1,GUNTING,train
503,35,985,0,BATU,test
2916,3843,348,1,GUNTING,train
17,305,561,0,BATU,train
3651,3172,24,1,GUNTING,train
3479,3553,3095,2,KERTAS,train
935,966,157,0,BATU,train
2468,2479,183,3,TIDAK_VALID,test
3831,3559,2360,3,TIDAK_VALID,validation
4005,2895,506,1,GUNTING,test
3388,3348,3392,2,KERTAS,train
3481,3084,3373,2,KERTAS,train
3869,3755,1068,1,GUNTING,train
1553,127,158,3,TIDAK_VALID,test
106,217,215,0,BATU,train
2703,3097,525,3,TIDAK_VALID,train
2997,529,842,3,TIDAK_VALID,test
437,1741,2670,3,TIDAK_VALID,train
498,1004,694,0,BATU,validation
120,3453,2563,3,TIDAK_VALID,train
3230,3291,971,1,GUNTING,train
3571,2982,4013,2,KERTAS,validation
3797,3438,3933,2,KERTAS,train
146,266,337,0,BATU,train
1083,501,1193,0,BATU,test
3345,3485,3508,2,KERTAS,train
1627,2507,510,3,TIDAK_VALID,train
3975,3888,457,1,GUNTING,train
3841,4078,311,1,GUNTING,test
3685,3482,662,1,GUNTING,train
3199,3467,46,1,GUNTING,train
4025,3491,3446,2,KERTAS,train
3714,3305,2949,2,KERTAS,train
3582,3302,783,1,GUNTING,validation
3349,3136,3437,2,KERTAS,train
3841,4091,4015,2,KERTAS,test
519,1203,342,0,BATU,validation
142,694,4040,3,TIDAK_VALID,train
1478,3887,2708,3,TIDAK_VALID,train
1082,659,764,0,BATU,train
3264,3593,764,1,GUNTING,train
2873,3545,3742,2,KERTAS,test
1543,2143,3148,3,TIDAK_VALID,train
389,2699,2509,3,TIDAK_VALID,train
3859,3698,239,1,GUNTING,train
123,962,1158,0,BATU,train
2979,3074,29,1,GUNTING,validation
3795,3489,3394,2,KERTAS,validation
945,3640,3583,3,TIDAK_VALID,test
3268,3578,3944,2,KERTAS,train
1373,692,4086,3,TIDAK_VALID,test
1808,776,628,3,TIDAK_VALID,train
2552,1208,124,3,TIDAK_VALID,train
3442,3598,1129,1,GUNTING,train
3211,3862,2890,2,KERTAS,train
4000,3993,798,1,GUNTING,train
3571,1715,1299,3,TIDAK_VALID,train
962,259,1127,0,BATU,train
3584,3459,67,1,GUNTING,validation
1211,2122,1361,3,TIDAK_VALID,train
3778,3165,666,1,GUNTING,train
2910,4084,961,1,GUNTING,train
964,22,134,0,BATU,train
3651,3639,517,1,GUNTING,train
190,243,358,0,BATU,train
4067,1189,1692,3,TIDAK_VALID,train
3182,1660,2964,3,TIDAK_VALID,validation
3376,3664,901,1,GUNTING,train
602,777,410,0,BATU,train
695,285,19,0,BATU,test
3751,3617,3783,2,KERTAS,validation
3171,3907,609,1,GUNTING,validation
430,240,517,0,BATU,validation
580,715,615,0,BATU,train
3166,3773,1080,1,GUNTING,train
542,1077,648,0,BATU,train
3654,4022,3275,2,KERTAS,validation
797,1149,122,0,BATU,validation
2668,937,3281,3,TIDAK_VALID,test
3776,2934,995,1,GUNTING,train
3937,3427,2961,2,KERTAS,train
3400,3090,407,1,GUNTING,train
3277,3050,718,1,GUNTING,train
551,1008,296,0,BATU,train
1198,3997,2231,3,TIDAK_VALID,validation
1048,428,1048,0,BATU,train
833,150,622,0,BATU,train
3315,3560,3259,2,KERTAS,train
1194,866,593,0,BATU,train
4051,4014,3106,2,KERTAS,train
3056,3762,3656,2,KERTAS,train
3614,3458,874,1,GUNTING,test
2918,3364,1053,1,GUNTING,train
2914,3604,113,1,GUNTING,train
1424,251,2726,3,TIDAK_VALID,train
3614,3704,150,1,GUNTING,train
4095,3812,3527,2,KERTAS,train
